pres_nm,facil_sn,brno,voucher,FCLTY_NM,FCLTY_TY_NM,CTPRVN_NM,CTPRVN_CD,FULL_ADDR,RSPNSBLTY_TEL_NO
정민호,1,6030866582,True,해동검도 신평,검도,부산,26,부산광역시 사하구 장평로 287큰나무정형외과 內 신평 해동검도(신평동),0512083155
동상철,1,6039413792,True,청솔孝태권도장,태권도,경기,41,경기도 안산시 단원구 초지로 114주공프라자 4층 청솔태권도(초지동),
김도원,1,7019900771,True,상무태권도교육관,태권도,전북,52,전라북도 익산시 평동로12길 13층(동산동),
이진복,1,4779500545,True,청솔초아 태권도장,태권도,인천,28,인천광역시 남동구 구월남로 2324층 청솔초아태권도장(구월동),
최지열,17878,1409108287,True,청솔태권도,태권도,경기,41,"경기도 시흥시 함송로29번길 9201호(정왕동,월드프라자)",
최두하,15553,1109224279,True,청솔태권도,태권도,서울,11,서울 서대문구 북가좌2동1-33,
정윤선,7070,4179159070,True,청솔태권도,태권도,전남,46,전남 여수시 돌산읍 우두리1105-3번지 청솔태권도,
민경신,3702,3129132062,True,청솔태권도,태권도,충남,44,,
김동규,1,6209081512,True,청송체육관,태권도,울산,31,울산광역시 북구 통샘1길 282층(화봉동),
김병길,1,6309700835,True,청송태권도체육관,태권도,경북,47,경상북도 청송군 청송읍 월막3길 16청송태권도체육관,
조석현,1,1339508026,True,청수검도관,검도,충남,44,충청남도 천안시 동남구 청수11로 13-11sm스마트빌딩 5층 청수검도관(청당동),
김용호,1,6151737724,True,청심검도관,검도,경남,48,경상남도 김해시 팔판로 26중원프라자 4층401호(관동동),
이치형,26285,8759100362,True,청심검도관,검도,경북,47,경상북도 포항시 북구 중흥로161번길 24-6청심검도관(죽도동),
김인선,1,1019870091,True,청아단태권도장,태권도,충북,43,충청북도 청주시 청원구 오창읍 2산단3로 223층 청아단태권도,
박기주,2236,5139126348,True,상승태권도장,태권도,경북,47,경상북도 칠곡군 왜관읍 평장3길 43대동다숲상가 2층 201호,0549725832
박일진,6710,2049325532,True,청연태권도,태권도,경기,41,경기도 남양주시 진접읍 해밀예당1로236번길 3상가 3층(신도브래뉴아파트),
김성범,1,1779601675,True,일산 BOX-1 대화,복싱,경기,41,경기도 고양시 일산서구 중앙로 1564302-1호(대화동),
이세연,1,4879901006,True,일산 Box-1 복싱,복싱,경기,41,경기도 고양시 일산동구 일산로 46413호(백석동),
조찬연,15356,1289083805,True,일산 태극체육관,태권도,경기,41,경기 고양시 일산서구 대화동 2201~2230성저동익상가3층,
이훈희,16693,1289252010,True,일산검도교실,검도,경기,41,경기 고양시 일산서구 주엽2동 1~3430번지 하나프라자 504호,
이진표,27634,6919500307,True,일산나라찬태권도장,태권도,경기,41,"경기도 고양시 일산서구 탄현로 64상가 2층 태권나라찬(탄현동, 탄현마을7단지아파트)",
조성만,18277,1289375058,True,일산둥글이태권도,태권도,경기,41,경기도 고양시 일산동구 강촌로 157731 서울코아 6층 둥글이태권도 (마두동),
이진혁,1,3599500077,True,일산스포츠,농구,경기,41,경기도 고양시 덕양구 마상로161번길 8-208-20(성사동),
국민체육진흥공단,3518,1288206012,True,일산올림픽스포츠센터,수영,경기,41,경기 고양시 일산동구마두동 801-1,
전국민,1,4319300832,True,BLSO 복싱 아카데미,복싱,울산,31,울산광역시 북구 상방로 1473층(연암동),0522872611
김요진,19369,1283983293,True,일산특공무술체육관,기타종목,경기,41,경기도 고양시 일산서구 대산로 113백마프라자 2층(주엽동),
주창섭,1,5672101389,True,일상피트니스,헬스,경기,41,경기도 고양시 덕양구 통일로214번길 62층(지축동),
반부근,3073,5049121602,True,일성체육관,태권도,대구,27,,
이상민,16858,5029258089,True,일성태권도,태권도,대구,27,대구 수성구 수성동1가 621~640신세계타운상가 203호,
김미화,1,3123329761,True,일성해피탁구장,탁구,충남,44,"충청남도 천안시 서북구 봉서7길 13아파트 상가동 지하 해피탁구장(쌍용동, 일성아파트)",
김재만,18082,4109243711,True,일신태권도,태권도,광주,29,광주 서구 쌍촌동 일신아파트(쌍촌동，일신아파트),
김지완,1,4509201723,True,일원 해동검도 외발자전거,검도,서울,11,서울특별시 강남구 일원로3길 6지하 1층(일원동),
심상민,19523,1208267602,True,일원동문화사업단,축구,서울,11,서울특별시 강남구 일원로8길 15서보빌딩 106호 (일원동),
이익원,10017,3149230034,True,송림태권도,태권도,대전,30,대전 유성구 하기동513번지 송림마을 3단지 상사 302호,0428267676
김윤상,1,1279126619,True,일진태권도 ,태권도,경기,41,경기도 의정부시 둔야로49번길 35성국빌딩 4층(의정부동),
정영호,22902,6139214606,True,일향,검도,경남,48,경상남도 사천시 사남면 조동길 14일향 검도관,
국보성,1,3209800366,True,임덕민복싱클럽,복싱,인천,28,인천광역시 남동구 남동대로 7254층 임덕민복싱클럽(구월동),
임동력,1,8859801066,True,임동력검도관,검도,광주,29,광주광역시 서구 금화로 67601호(금호동),
이혜진,1,6252001558,True,리스펙스포츠,농구,서울,11,서울특별시 관악구 양녕로 50지하1층(봉천동),028767775
박광종,2027,4109061452,True,임자태권도장,태권도,전남,46,전라남도신안군임자면진리150-6,
김민지,1,1841102433,True,늘요가,요가,경북,47,경상북도 구미시 수출대로25길 2돋을양지 나동 202호(황상동),
임정애 ,1,3421700732,True,임정애요가수련원 ,요가,경남,48,경상남도 창원시 마산합포구 3·15대로 1632층(중앙동2가),
임진미,1,1951501295,True,임진미 줌바스튜디오,댄스,대구,27,대구광역시 동구 동호로 754층 임진미 줌바스튜디오(신서동),
박종덕,1,1289123202,True,임진태권도장,태권도,경기,41,경기도 파주시 문산읍 문향로17번길 15-16임진태권도장,
임창숙,16551,3049015333,True,임창순바둑연구실,기타종목,충북,43,,
임채동,1,8609401472,True,임채동복싱클럽,복싱,인천,28,인천광역시 서구 청라라임로 71진영메디피아 8층 임채동복싱클럽(청라동),
김경원,1,8331401731,True,릴스요가&플라잉요가 수완점,요가,광주,29,광주광역시 광산구 임방울대로 335(수완동) 7층,
오진구,1,8263301092,True,임팩트 탁구클럽,탁구,경기,41,경기도 고양시 덕양구 혜음로 45지층(고양동),
유대립,1,5990600399,True,임페라토르 상주주짓수 ,기타종목,경북,47,경상북도 상주시 상산로 2824층(서성동),
임하식,16927,1299234164,True,임하식복싱체육관,복싱,경기,41,경기 성남시 수정구 신흥3동 3305~42233774번지 3층 임하식복싱체육관,
이진호,1,3399200903,True,임재환복싱월드,복싱,대전,30,대전광역시 서구 계룡로553번안길 45대도빌딩 6층 임재환복싱월드(탄방동),0424827989
김도연,1,3359000682,True,아레나유도멀티짐,유도,서울,11,서울특별시 영등포구 영등포로 20-12층 아레나유도멀티짐(양평동2가),0226334829
선남수,24574,4079035899,True,성균관태권도,태권도,전북,52,전라북도 남원시 낙현안길 5/ 2층 성균관태권도(월락동),0636364006
전영환,2,4659300612,True,일이삼유도클럽,유도,부산,26,부산광역시 북구 덕천로281번길 573층(만덕동),0513378079
임혜정,1,2129060219,True,임혜정무용학원,발레,서울,11,서울특별시 강동구 동남로75길 13-75층 502호 임혜정무용학원(명일동),
서정봉,1,6150797816,True,임호골프클럽 ,골프,경남,48,경상남도 김해시 분성로172번길 12임호골프클럽(외동),
임호,1,4179901424,True,임호준태권도아카데,태권도,인천,28,"인천광역시 계양구 도두리로 52동보아파트 509동 1613호(작전동, 도두리마을 동보아파트)",
조대원,1,3639001425,True,조대원태권도장,태권도,제주,50,제주특별자치도 서귀포시 김정문화로27번길 9-5조대원태권도장 2층(강정동),
이철민,1,1229263936,True,송원 삼산유도관,유도,인천,28,인천광역시 부평구 후정동로 83층(삼산동),0325086565
김재영,7492,4109206808,True,조선대 돌개차기 태권도,태권도,광주,29,광주 광산구 산정동 1056부영2차@ 상가2층 201호,
김동환,1,4569700260,True,조선대위너태권도,태권도,광주,29,광주광역시 서구 상무공원로 112상가지하 103호 위너태권도(치평동),
선민욱,1,6419001378,True,조선석사태권도,태권도,광주,29,"광주광역시 서구 내방로241번길 10단지 상가 205호(쌍촌동, 상무 한국아델리움)",
박서희,1,7749800729,True,조선태권도장,태권도,전남,46,전라남도 함평군 함평읍 서부길 1161층 조선태권도장,
정영태,1763,4089136791,True,조선태권도장,태권도,광주,29,광주 남구 주월동현대아파트2차 상가 2층,
조성미,1,8614600612,True,조성미댄스스튜디오,댄스,전남,46,전라남도 목포시 상동로40번길 10조성미댄스스튜디오(상동),
오성순,1,4771101864,True,조아점핑,댄스,서울,11,서울특별시 동작구 장승배기로24길 3지하점핑(노량진동),
신송남,1,2059530973,True,조아태권도,태권도,광주,29,광주광역시 서구 하남대로710번길 3상가 2층 조아태권도(동천동),
김현성,1,1439013327,True,조암 레전드 태권도,태권도,경기,41,경기도 화성시 우정읍 장안로 282층 레전드 태권도,
주병남,23545,6669700023,True,조양도장(태권도장),태권도,충남,44,충청남도 아산시 배방읍 호서로 460후문상가 206호 조양태권도장(배방자이1차아파트),
조완수,15569,6089054655,True,조완수무예스쿨,태권도,경남,48,경남 함안군 가야읍 말산리 446~636454-6번지 2층 조완수무예스쿨,
김광주,1,6039132293,True,조원체육관,태권도,부산,26,부산광역시 사하구 제석로 55312-17번지 2층 조원체육관(당리동),
조윤서,1,1621801689,True,조윤서탁구클럽,탁구,인천,28,인천광역시 남동구 백범로 311지하1층(간석동),
조은운동,1,3044900712,True,조은운동,기타종목,인천,28,인천광역시 남동구 논고개로123번길 35칼리오페 5층 516호(논현동),
이미숙,1,1012096786,True,조은탁구장,탁구,경기,41,경기도 의왕시 부곡초등길 5계성빌딩 4층 조은탁구장(삼동),
조봉환,2,4351500971,True,조은탁구장,탁구,광주,29,광주광역시 서구 월드컵4강로28번길 62남광주농협 4층(화정동),
박성익,1,4089673864,True,조은태권도,태권도,대전,30,대전광역시 대덕구 대전로 1392248-1번지 2층(읍내동),
조은국,21867,2069655580,True,조은태권스쿨,태권도,광주,29,광주광역시 광산구 수등로258번길 3-153층 조은태권스쿨(신가동),
배종남,27203,1141822803,True,조은합기도체육관,합기도,광주,29,광주광역시 광산구 송도로182번길 16-6도산동832번지 301호(도산동),
이종근,15805,6219147339,True,조은회동체육관,태권도,부산,26,부산 금정구 금사동 24-12번지 3층 ,
김동섭,1,4169147533,True,마동한국태권도장,태권도,전남,46,"전라남도 광양시 진등6길 11상가동 201호 마동한국태권도장(마동, 금광블루빌아파트)",0617940013
김은지,1,3740101760,True,조이점핑다이어트,기타종목,인천,28,인천광역시 서구 청마로51번안길 82층(당하동),
이성욱,1,4809200778,True,조이태권도,태권도,경기,41,경기도 남양주시 진접읍 해밀예당1로 79-1한솔빌딩4층 조이태권도,
김영윤,1,7123201345,True,구공피티스튜디오,헬스,서울,11,서울특별시 영등포구 당산로 84-1남도빌딩2층 90pt_studio(당산동1가),
김도연,1,2170770331,True,잇요가&잇필라테스,요가,서울,11,서울특별시 노원구 섬밭로 2585층 501호(중계동),029770306
이후찬,1,6013921467,True,알-짐(R-GYM),헬스,경기,41,"경기도 의정부시 가능로 27한다빌딩 3,4층(가능동)",0318770221
최래규,24662,1569100301,True,메타태권도장,태권도,전남,46,전라남도 여수시 소라면 죽림로 312층 메타태권도장,0616866112
윤현정,1,5229101910,True,파워점핑 태권도 줄넘기(근화점),태권도,강원,51,강원특별자치도 춘천시 근화길15번길 432층(근화동),
이동환,1,3836200335,True,조이테니스연습장,테니스,서울,11,서울특별시 강서구 마곡중앙6로 45407호(마곡동),
한훈기,1,1759001963,True,조이플레이 하늘코트,농구,부산,26,부산광역시 금정구 금강로 5289층(구서동),
신지선,1,8370201929,True,조이핏 점핑&줌바스튜디오,댄스,경남,48,경상남도 거제시 아주1로 66-14층(아주동),
박찬영,1,3129239820,True,조이핏복싱짐,기타종목,충남,44,충청남도 아산시 어의정로 119301호 조이핏복싱짐(용화동),
전미순,1,1342417339,True,조이휘트니스,헬스,경기,41,경기도 안산시 상록구 이호로5길 7성지빌딩6층(본오동),
김재규,1,6099144540,True,극동제2체육관,태권도,경남,48,"경상남도 창원시 진해구 안청남로 33코아루아파트 상가동301호(용원동, 코아루아파트)",0555522926
