main_event_cd,city_nm,main_event_nm,city_cd,pres_nm,faci_daddr,row_num,facil_nm,facil_sn,road_addr,local_nm,faci_zip,local_cd,brno,facil_gbn_nm,res_telno,voucher
75,경기,합기도,41,이재석,"2층, 태룡관합기도(본오동)",12370,태룡관 합기도,1,경기도 안산시 상록구 샘골로 54,안산시,15562,41270,3549701018,,,True
75,경기,합기도,41,임혁,2층 태룡관합기도(사동),12371,태룡관합기도 무극도장,1,경기도 안산시 상록구 석호로 105,안산시,15580,41270,1342944582,,,True
22,경북,태권도,47,김재환,3층(옥곡동),12372,태림태권도장,1,경상북도 경산시 경산로7길 14-3,경산시,38687,47290,7339600840,,,True
22,부산,태권도,26,배준식,"롯데타워702,703호",12373,태명회태권도장,20246,부산광역시 기장군 정관면 정관로 389,기장군,619962,26710,6219147775,,,True
75,경기,합기도,41,이근호,2층 태룡관 합기도 총본관(부곡동),12374,태룡관 총본관,1,경기도 안산시 상록구 부곡로 83,안산시,15310,41270,6709301611,강좌,0314161204,True
22,경남,태권도,48,홍미향,75-8번지 부강상가 3,12375,태극체육관,6800,경남 창원시 의창구 명서동,창원시,641813,48120,6099194017,강좌,,True
1,경북,검도,47,최정현,1층(양덕동),12376,다온검도관,1,경상북도 포항시 북구 양덕로6번길 22,포항시,37596,47110,3799502119,강좌,,True
22,인천,태권도,28,민필성,29-5 태성빌딩 2층 금강체육관 ,12377,태무금강태권도체육관,14445,인천 계양구 임학동 ,계양구,407814,28245,1229236652,,,True
22,인천,태권도,28,이대장,"상가동 2층 206-1,206-2,207,208호(작전동, 까치마을태화,한진아파트)(작전동, 까치마을태화.한진아파트)",12378,태무로운태권도,1,인천광역시 계양구 효서로 393,계양구,21125,28245,6999701492,,,True
22,인천,태권도,28,정의식,"에이상가동 201,202,211,212호 태무멘토태권도장(삼산동, 삼산타운1단지아파트)",12379,태무멘토태권도장,1,인천광역시 부평구 굴포로 105,부평구,21328,28237,7249500873,,,True
22,인천,태권도,28,김선창,3층 태무석남태권도장(석남동),12380,태무석남태권도장,1,인천광역시 서구 서달로123번안길 3,서구,22802,28260,1659100474,,,True
22,인천,태권도,28,김종용,257-5 영우태권도 2층,12381,태무영우태권도,16960,인천 서구 심곡동 238~277,서구,404833,28260,1379181415,,,True
3,강원,기타종목,51,강병선,상양빌딩2층 문무도장(황지동),12382,문무도장,1,강원도 태백시 번영로 181,태백시,26033,51190,2220872599,강좌,0335541245,True
22,광주,태권도,29,김재민,희망타워 6층 지킴이태권도(임암동),12383,지킴이태권도,1,광주광역시 남구 효천2로가길 19,남구,61754,29155,8749300873,,,True
22,강원,태권도,51,김윤수,서동로 2911(여량신협2층),12384,문무체육관,16089,강원도 정선군 여량면,정선군,233845,51770,2259027012,강좌,0335633443,True
20,경남,축구(풋살),48,황준호,2층(명동),12385,위펠축구클럽,1,경상남도 양산시 대운로 174,양산시,50535,48330,5559401721,강좌,,True
76,경기,복싱,41,김성진,지하1(단대동),12386,지티복싱,1,경기도 성남시 수정구 산성대로 419,성남시,13144,41130,4279401426,,,True
3,경기,기타종목,41,황기천,삼송원프라자4층(신원동),12387,지티에스스포츠,1,경기도 고양시 덕양구 신원로 40-46,고양시,10568,41280,1072352680,,,True
79,경기,필라테스,41,김규온,"5층 501호(지행동, 두손프라자)",12388,네모 필라테스,1,경기도 동두천시 중앙로 116,동두천시,11350,41250,6640901918,강좌,,True
1,경기,검도,41,고민성,영스포렉스 403호(지행동),12389,지행검도관,1,경기도 동두천시 중앙로 125,동두천시,11347,41250,2319000769,,,True
75,경기,합기도,41,이영운,719-1 개림프라자 702호,12390,지행무도합기도,14866,경기 동두천시 지행동,동두천시,483020,41250,1274444888,,,True
22,경기,태권도,41,유상욱,2층지행태양태권도장(지행동),12391,지행태양태권도장,1,경기도 동두천시 지행로 107,동두천시,11362,41250,2319007874,,,True
22,충남,태권도,44,최충섭,상가 2층 직산 중앙태권도(부영아파트),12392,직산 중앙태권도,1,충청남도 천안시 서북구 직산읍 천안대로 1718,천안시,31031,44130,1779301067,,,True
75,충남,합기도,44,황윤순,2층 직산합기도정도관,12393,직산합기도정도관,1,충청남도 천안시 서북구 직산읍 봉주로 57,천안시,31037,44130,3123003789,,,True
17,서울,유도,11,이현수,진관유도체육관 역촌도장(역촌동),12394,진관유도체육관 역촌도장,1,서울특별시 은평구 갈현로 88,은평구,3415,11380,8419800413,,,True
75,서울,합기도,11,김철민,3층 염창역4번출구앞 (목동),12395,진광합기도체육관,18671,서울특별시 양천구 공항대로 622,양천구,158808,11470,1179101038,,,True
22,경남,태권도,48,서동범,2충,12396,진교태권도장,1,경상남도 하동군 진교면 민다리길 142,하동군,52344,48850,3249600025,,,True
12,전남,수영,46,김태규,진남수영장(오림동),12397,진남수영장,1,전라남도 여수시 내동1길 2,여수시,59715,46130,6968200184,,,True
17,전남,유도,46,오철곤,진남체육관 유도장(오림동),12398,진남체육관 유도장 오림동,3,전라남도 여수시 진남체육관길 74,여수시,59715,46130,1028230107,,,True
25,전남,헬스,46,이상욱,3층 진도헬스,12399,진도헬스,1,전라남도 진도군 진도읍 남동1길 6-1,진도군,58922,46900,1561100352,,,True
12,경남,수영,48,조청래,원이대로 450,12400,진동종합복지관(창원시설관리공단),15674,경남 창원시 두대동,창원시,641706,48120,6098207688,,,True
22,경기,태권도,41,이선택,,12401,진명태권도장,3765,경기 남양주시 금곡동 사릉로34번길 41-5,남양주시,472804,41360,1329143468,,,True
22,부산,태권도,26,김광호,4층 진무MBA태권도장(연산동),12402,진무MBA태권도장,18386,부산광역시 연제구 고분로236번길 86,연제구,47572,26470,6179244719,,,True
3,경남,기타종목,48,반민곤,투투스2빌딩 505호(부곡동),12403,진무멀티짐,1,경상남도 김해시 장유로 194,김해시,50976,48250,5385000422,,,True
77,경북,발레,47,신미진,4층 진무용학원(옥계동),12404,진무용학원,1,경상북도 구미시 옥계2공단로 353,구미시,39186,47190,5139116457,,,True
75,제주,합기도,50,원인택,3층  진무체육관(중문동),12405,진무체육관,1,제주특별자치도 서귀포시 천제연로207번길 17,서귀포시,63545,50130,6351301334,,,True
12,경남,수영,48,김덕희,"지하1층(석전동, 창원 마산역 동도센트리움)",12406,노블스위밍랩,1,경상남도 창원시 마산회원구 양덕옛2길 129,창원시,51316,48120,6229305618,강좌,0552981151,True
79,서울,필라테스,11,홍성화,청솔프라자 6층 에코필라테스(항동),12407,에코필라테스+구로항동점,1,서울특별시 구로구 서해안로 2096,구로구,8368,11530,8513801002,강좌,,True
22,부산,태권도,26,하진호,"LG아파트 상가 407호(좌동, 엘지아파트)",12408,진무체육관,25642,부산광역시 해운대구 대천로103번길 61,해운대구,48075,26350,6189017356,,,True
76,경기,복싱,41,김도진,5층 진복싱앤(PT)(중동),12409,진복싱앤(PT),1,경기도 부천시 부흥로 224,부천시,14604,41190,1129459439,,,True
22,강원,태권도,51,이효열,미래의 리더 효태권도(후평동),12410,미래의리더효태권도,23879,강원도 춘천시 춘천로 276,춘천시,24291,51110,3269100273,강좌,0332552500,True
1,경기,검도,41,장봉식,이삭프라자 5층 진선검도관(매탄동),12411,진선검도관,1,경기도 수원시 영통구 매탄로 102,수원시,16545,41110,5829800339,,,True
1,광주,검도,29,이진성,39-4번지도원빌딩4층,12412,진성검도관,2464,광주 북구 매곡동,북구,500815,29170,4099153925,,,True
75,경북,합기도,47,박성주,진성체육관(냉림동),12413,진성체육관,1,경상북도 상주시 냉림안길 50-13,상주시,37172,47250,5110919069,,,True
22,경북,태권도,47,송은석,상가 3층 303호,12414,진성태권도,1,경상북도 경산시 진량읍 황제1길 86-25,경산시,38499,47290,5299201728,,,True
3,경남,기타종목,48,성화진,101호 (어방동),12415,진스드림스포츠,20582,경상남도 김해시 활천로166번길 23-17,김해시,50839,48250,6151968560,,,True
22,경기,태권도,41,정미숙,600-5 쌍용프라자501호,12416,진스블랙벨트태권도장,15533,경기 화성시 봉담읍 동화리,화성시,445893,41590,1249435110,,,True
3,광주,기타종목,29,김다솜누리,3층 현무관(두암동),12417,진식태극권 전수관 현무관,1,광주광역시 북구 밤실로 183,북구,61163,29170,3350801406,,,True
22,경기,태권도,41,이한인, 3층 301호(동삭동),12418,단국대 백호 태권도장,2,경기도 평택시 모산1길 17,평택시,18030,41220,7909801657,강좌,026587080,True
76,부산,복싱,26,안동수,"동우빌딩 5층, 엘리트복싱(좌동)",12419,엘리트복싱다이어트,1,부산광역시 해운대구 좌동로 104,해운대구,48107,26350,6179208732,강좌,0517032872,True
75,경남,합기도,48,김연민,진영코아루상가203호 국술원합기도 진영3관,12420,진영실전합기도,1,경상남도 김해시 진영읍 김해대로361번길 36,김해시,50862,48250,6159047185,,,True
12,경남,수영,48,윤철중,1층수영장,12421,진영아쿠아센타,1,경상남도 김해시 진영읍 본산1로 29,김해시,50857,48250,3942101495,,,True
22,부산,태권도,26,박근형,3층(구포동),12422,차오름신천태권도,20583,부산광역시 북구 시랑로 84-1,북구,616809,26320,6069197510,,,True
22,경기,태권도,41,주영식,"상가 2층 차오름태권도(마북동, 교동마을현대홈타운)",12423,차오름태권도,1,경기도 용인시 기흥구 마북로 124-9,용인시,16910,41460,6279500854,,,True
22,대전,태권도,30,오용진,"원앙1단지 상가동 지하(관저동, 원앙마을 1단지)",12424,차오름태권도,1,대전광역시 서구 관저북로 87,서구,35358,30170,3539700578,,,True
22,충남,태권도,44,한대원,동천상가2층201호,12425,차오름태권도,1,충청남도 천안시 동남구 목천읍 신계5길 30,천안시,31233,44130,4189100607,,,True
22,경북,태권도,47,김진국,5층 차오름 태권도,12426,차오름태권도,22242,경상북도 구미시 옥계동 산호대로35길 18-1,구미시,39184,47190,5139151997,,,True
22,서울,태권도,11,박한희,4층 차오름태권도(고척동),12427,차오름태권도교육관,1,서울특별시 구로구 고척로 208,구로구,8228,11530,4829700600,,,True
22,서울,태권도,11,김성용,"401호, 402호 차오름 태권도 교육관(천왕동)",12428,차오름태권도교육관,1,서울특별시 구로구 오리로 1100,구로구,8350,11530,1139078751,,,True
22,부산,태권도,26,노수현,금강빌딩 6층 차오름태권도(좌동),12429,차오름태권도교육관,27778,부산광역시 해운대구 좌동순환로 301,해운대구,48113,26350,6219113391,,,True
22,인천,태권도,28,진승훈,13-4 2층,12430,차오름태권도교육관,17560,인천 중구 답동,중구,400090,28110,1219197455,,,True
22,경남,태권도,48,정정한,나경타운 9층 906호 907호,12431,차오름태권도장,1,경상남도 김해시 진영읍 김해대로361번길 16,김해시,50862,48250,6279000941,,,True
22,경남,태권도,48,정준호,부영아파트 1단지 상가내 2층 차오름태권도(양산물금 사랑으로 부영 1단지),12432,차오름태권도장,23960,경상남도 양산시 물금읍 물금로 134,양산시,50654,48330,6079182460,,,True
22,전남,태권도,46,박준영,821번지,12433,차오름태권도장,15912,전남 순천시 조례동 811~870,순천시,540966,46150,4169159780,,,True
22,경남,태권도,48,이영규,247-32,12434,차오름태권도체육관,16343,경남 진주시 상대동,진주시,660320,48170,6139150153,,,True
75,경남,합기도,48,팽현광,용문빌딩 2층,12435,차오름합기도,21503,경상남도 통영시 광도면 죽림1로 17-37,통영시,53018,48220,4060350693,,,True
3,경기,기타종목,41,홍화영,센타프라자1 3층 304호(동패동),12436,차정환 짐(GYM),1,경기도 파주시 청석로 272,파주시,10874,41480,8739000700,,,True
22,광주,태권도,29,김강훈,2층 찬란한태권도(월산동),12437,찬란한 태권도,1,광주광역시 남구 금화로456번길 17,남구,61621,29155,5299000517,,,True
22,경기,태권도,41,이라정,1층 찬란한태권도장(풍무동),12438,찬란한태권도장,1,경기도 김포시 풍무로69번길 17,김포시,10119,41570,1379145874,,,True
22,경기,태권도,41,조오훈,343-20,12439,찬빈태권도체육관,9414,경기 연천군 전곡읍 전곡리,연천군,486903,41800,2099008798,,,True
3,전북,기타종목,52,김대수,3층 대웅킥복싱체육관(나운동),12440,대웅킥복싱체육관 ,1,전라북도 군산시 나운안2길 11,군산시,54135,52130,1204200357,강좌,0634620614,True
76,인천,복싱,28,김철수,3층 찰스복싱클럽(부평동),12441,찰스복싱클럽,1,인천광역시 부평구 부흥로 303,부평구,21360,28237,3129265309,,,True
1,전북,검도,52,양명수,2층 해동검도(인후동1가),12442,대한해동검도,26755,전라북도 전주시 덕진구 가재미4길 16,전주시,55020,52110,4180653049,강좌,0632451238,True
22,인천,태권도,28,박종건,상가동 3층 302호(오류동),12443,참 태권도,1,인천광역시 계양구 황어로115번길 10,계양구,21004,28245,7089101571,,,True
22,전남,태권도,46,김대휘,상가 3층 참교육태권도(순천 라송 센트럴카운티),12444,참교육태권도,1,전라남도 순천시 서면 강청길 82,순천시,57926,46150,1199603925,,,True
22,경남,태권도,48,손선동,"(삼문동, 밀양 삼문 푸르지오) 상가 2층",12445,참교육태권도,2739,경상남도 밀양시 미리벌중앙로3길 47,밀양시,50438,48270,6159068967,,,True
3,전북,기타종목,52,박은혜,3층 더건강해짐(모현동1가),12446,더건강해짐,1,전라북도 익산시 배산로3길 36,익산시,54658,52140,8290501953,강좌,0639182094,True
79,인천,필라테스,28,최은희,모아빌딩 3층 더존필라테스부개점(부개동),12447,더존필라테스부개점,2,인천광역시 부평구 부흥로 414,부평구,21398,28237,3630302609,강좌,0299382954,True
78,세종,요가,36,임진주,6층 606호(새롬동),12448,참마음요가,1,세종특별자치시 새롬중앙로 33,세종시,30126,36110,4872201076,,,True
